"","campo","code","name","percent"
"954","Administración y empresa","33","Técnicos sanitarios y profesionales de las terapias alternativas",0.07
"955","Administración y empresa","61","Trabajadores cualificados en actividades agrícolas",0.07
"956","Administración y empresa","92","Otro personal de limpieza",0.07
"957","Administración y empresa","82","Montadores y ensambladores en fábricas",0.05
"958","Ciencias del trabajo","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",18.09
"959","Ciencias del trabajo","43","Otros empleados administrativos sin tareas de atención al público",16.28
"960","Ciencias del trabajo","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",6.41
"961","Ciencias del trabajo","12","Directores de departamentos administrativos y comerciales",6.05
"962","Ciencias del trabajo","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",5.81
"963","Ciencias del trabajo","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",5.5
"964","Ciencias del trabajo","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",5.23
"965","Ciencias del trabajo","35","Representantes, agentes comerciales y afines",4.38
"966","Ciencias del trabajo","25","Profesionales en derecho",3.76
"967","Ciencias del trabajo","59","Trabajadores de los servicios de protección y seguridad",3.52
"968","Ciencias del trabajo","52","Dependientes en tiendas y almacenes",3.35
"969","Ciencias del trabajo","33","Técnicos sanitarios y profesionales de las terapias alternativas",2.97
"970","Ciencias del trabajo","13","Directores de producción y operaciones",2.5
"971","Ciencias del trabajo","55","Cajeros y taquilleros (excepto bancos)",1.77
"972","Ciencias del trabajo","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",1.61
"973","Ciencias del trabajo","28","Profesionales en ciencias sociales",1.46
"974","Ciencias del trabajo","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",1.45
"975","Ciencias del trabajo","94","Recogedores de residuos urbanos, vendedores callejeros y otras ocupaciones elementales en
servicios",1.15
"976","Ciencias del trabajo","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.14
"977","Ciencias del trabajo","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",0.93
"978","Ciencias del trabajo","21","Profesionales de la salud",0.84
"979","Ciencias del trabajo","34","Profesionales de apoyo en finanzas y matemáticas",0.76
"980","Ciencias del trabajo","93","Ayudantes de preparación de alimentos",0.75
"981","Ciencias del trabajo","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",0.69
"982","Ciencias del trabajo","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.62
"983","Ciencias del trabajo","56","Trabajadores de los cuidados a las personas en servicios de salud",0.47
"984","Ciencias del trabajo","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",0.44
"985","Ciencias del trabajo","58","Trabajadores de los servicios personales",0.44
"986","Ciencias del trabajo","23","Otros profesionales de la enseñanza",0.43
"987","Ciencias del trabajo","54","Vendedores (excepto en tiendas y almacenes)",0.41
"988","Ciencias del trabajo","31","Técnicos de las ciencias y de las ingenierías",0.36
"989","Ciencias del trabajo","99",NA,0.24
"990","Ciencias del trabajo","15","Directores y gerentes de otras empresas de servicios no clasificados bajo otros epígrafes",0.18
"991","Gestión y administración pública","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",22.01
"992","Gestión y administración pública","43","Otros empleados administrativos sin tareas de atención al público",14.61
"993","Gestión y administración pública","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",10.1
"994","Gestión y administración pública","25","Profesionales en derecho",9.22
"995","Gestión y administración pública","58","Trabajadores de los servicios personales",9.11
"996","Gestión y administración pública","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",6.97
"997","Gestión y administración pública","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",4.39
"998","Gestión y administración pública","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",3.4
"999","Gestión y administración pública","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",2.3
"1000","Gestión y administración pública","14","Directores y gerentes de empresas de alojamiento, restauración y comercio",2.3
"1001","Gestión y administración pública","28","Profesionales en ciencias sociales",2.3
"1002","Gestión y administración pública","33","Técnicos sanitarios y profesionales de las terapias alternativas",2.3
"1003","Gestión y administración pública","37","Profesionales de apoyo de servicios jurídicos, sociales, culturales, deportivos y afines",1.87
"1004","Gestión y administración pública","59","Trabajadores de los servicios de protección y seguridad",1.87
"1005","Gestión y administración pública","98","Peones del transporte, descargadores y reponedores",1.87
"1006","Gestión y administración pública","35","Representantes, agentes comerciales y afines",1.74
"1007","Gestión y administración pública","53","Comerciantes propietarios de tiendas",1.69
"1008","Gestión y administración pública","75","Trabajadores especializados en electricidad y electrotecnología",1
"1009","Gestión y administración pública","00","Ocupaciones militares",0.96
"1010","Marketing","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",21.17
"1011","Marketing","35","Representantes, agentes comerciales y afines",11.39
"1012","Marketing","41","Empleados en servicios contables, financieros, y de servicios de apoyo a la producción y al
transporte",11.12
"1013","Marketing","28","Profesionales en ciencias sociales",6.35
"1014","Marketing","22","Profesionales de la enseñanza infantil, primaria, secundaria y postsecundaria",5.83
"1015","Marketing","12","Directores de departamentos administrativos y comerciales",5.45
"1016","Marketing","36","Profesionales de apoyo a la gestión administrativa; técnicos de las fuerzas y cuerpos de
seguridad",5.05
"1017","Marketing","13","Directores de producción y operaciones",4.37
"1018","Marketing","43","Otros empleados administrativos sin tareas de atención al público",4.37
"1019","Marketing","83","Maquinistas de locomotoras, operadores de maquinaria agrícola y de equipos pesados
móviles, y marineros",4.35
"1020","Marketing","24","Profesionales de la ciencias físicas, químicas, matemáticas y de las ingenierías",3.66
"1021","Marketing","52","Dependientes en tiendas y almacenes",3.13
"1022","Marketing","27","Profesionales de las tecnologías de la información",2.31
"1023","Marketing","58","Trabajadores de los servicios personales",2.26
"1024","Marketing","44","Empleados de agencias de viajes, recepcionistas y telefonistas; empleados de ventanilla y
afines (excepto taquilleros)",2.19
"1025","Marketing","31","Técnicos de las ciencias y de las ingenierías",2.15
"1026","Marketing","32","Supervisores en ingeniería de minas, de industrias manufactureras y de la construcción",2
"1027","Marketing","38","Técnicos de las tecnologías de la información y las comunicaciones (tic)",1.87
"1028","Marketing","11","Miembros del poder ejecutivo y de los cuerpos legislativos; directivos de la administración
pública y organizaciones de interés social; directores ejecutivos",0.58
"1029","Marketing","21","Profesionales de la salud",0.4
"1030","Protocolo y eventos","45","Empleados administrativos con tareas de atención al público no clasificados bajo otros
epígrafes",30.57
"1031","Protocolo y eventos","12","Directores de departamentos administrativos y comerciales",17.7
"1032","Protocolo y eventos","26","Especialistas en organización de la administración pública y de las empresas y en la
comercialización",12.93
